num_compra,usuario,nome,Tipo de Mercadoria,Filial,data_compra,valor_compra,Imposto,CPF NA NOTA?
22537735,259298,SARAH,NOTEBOOK 1,Loja Lábrea ,14/05/2019 13:55:41,R$2.99,R$0.13,Sim
22609657,259343,TATIANE,GELADEIRA 1,Loja Lábrea ,15/05/2019 20:45:23,R$1.98,R$0.09,Sim
24413909,260043,JOAO,GELADEIRA 2,Loja Lábrea ,25/06/2019 13:33:31,R$3.93,R$0.18,Sim
23186712,260237,GERUSA,TELEFONE FIXO 1,Loja Lábrea ,29/05/2019 13:58:40,R$4.99,R$0.22,Sim
24835214,260572,EMILAYNE,TELEFONE FIXO 2,Loja Lábrea ,04/01/2019 12:44:04,R$2.00,R$0.09,Sim
25647232,261323,PATTRICIA,AR COND SPLIT 1,Loja Lábrea ,20/01/2019 14:11:24,R$132.00,R$5.94,Sim
23857697,261710,ANGELICA,PORTÁTIL ELETRO,Loja Lábrea ,12/06/2019 21:00:16,R$8.52,R$0.38,Sim
24645920,261995,ALAIDE,MÓVEIS 1,Loja Lábrea ,30/06/2019 09:45:52,R$15.92,R$0.72,Sim
24042981,262232,TRAYS,MÁQUINA DE COSTURA 1,Loja Lábrea ,16/06/2019 19:49:39,R$90.15,R$4.06,Sim
24485030,263267,FLAVIA,MÁQUINA DE COSTURA 2,Loja Lábrea ,26/06/2019 18:18:28,R$15.30,R$0.69,Sim
23538299,263304,DEYMISON,FOGÕES 2,Loja Manicor é ,06/06/2019 12:24:47,R$41.16,R$1.85,Sim
24736097,263943,PATRICIA,TABLET 1,Loja Manicor é ,02/01/2019 13:27:04,R$2.49,R$0.11,Sim
24736115,264009,KAREN,FERRAMENTA 1,Loja Manicor é ,02/01/2019 13:28:02,R$3.18,R$0.14,Sim
22121484,264171,BRUNA,FERRAMENTA 2,Loja Manicor é ,06/05/2019 11:32:08,R$22.54,R$1.01,Sim
23295531,264184,ROZENIRA,VIDEO GAMES 1,Loja Manicor é ,31/05/2019 20:12:42,R$27.18,R$1.22,Sim
22265956,264210,JANAINA,PORTÁTIL FÇ VC MESMO,Loja Manicor é ,09/05/2019 10:46:34,R$56.57,R$2.55,Sim
25029237,264273,TATIANA,LAVADORA 1,Loja Manicor é ,08/01/2019 10:35:52,R$66.00,R$2.97,Sim
22998507,264534,ESTELA,LAVADORA 2,Loja Manicor é ,25/05/2019 15:43:56,R$77.84,R$3.50,Sim
23704172,265160,RONALD,PORTÁTIL ANTENAS,Loja Manicor é ,09/06/2019 18:25:09,R$51.24,R$2.31,Sim
26105281,266387,RONAN,BEBEDOURO 1,Loja Autazes,28/01/2019 15:53:32,R$24.22,R$1.09,Sim
26105414,266622,TIAGO,SERV INSTAL ELECTROL,Loja Autazes,28/01/2019 15:56:09,R$1.74,R$0.08,Sim
23289894,266970,BRUNO,FOGÃO INDUSTRIAL,Loja Autazes,31/05/2019 17:21:08,R$17.39,R$0.78,Sim
24343368,267486,WILLIAMS,EXAUSTOR VENTILAÇÃO,Loja Autazes,23/06/2019 14:31:54,R$9.30,R$0.42,Sim
24255235,268309,AUTO,ACESS CAMA/MESA/BANH,Loja Lábrea ,21/06/2019 17:29:56,R$4.31,R$0.19,Sim
26210670,268326,KAROLYNNE,COLC/ACESS CAMA/COLC,Loja Autazes,30/01/2019 17:02:15,R$1.50,R$0.07,Sim
24872330,268499,LUZENIL,LENÇOL,Loja Manicor é ,05/01/2019 08:35:36,R$124.15,R$5.59,Sim
23587249,268780,MAX,COBRELEITO/COLCHA,Loja Manicor é ,01/06/2019 13:03:11,R$189.63,R$8.53,Sim
23933185,269033,DANIELLE,EDREDON,Loja Manicor é ,14/06/2019 17:01:22,R$311.66,R$14.02,Sim
23495242,269252,IRINEU,TOALHA DE BANHO,Loja Manicor é ,05/06/2019 13:53:38,R$60.46,R$2.72,Sim
24922436,269657,NATANAEL,PNEU P/ AUTOMÓVEL,Loja Manicor é ,06/01/2019 08:11:13,R$182.04,R$8.19,Sim
25419439,269740,EDUARDO,CARTÃO SERVIÇO AUTO,Loja Manicor é ,16/01/2019 14:15:55,R$184.80,R$8.32,Sim
24872492,270737,ANA,CAPACETES,Loja Manicor é ,05/01/2019 08:40:43,R$225.24,R$10.14,Sim
22478819,271580,MARY,PORTA-RETRATO,Loja Manicor é ,13/05/2019 07:50:19,R$175.19,R$7.88,Sim
22589769,271749,DAYANE,BOMBONIÉRE,Loja Manicor é ,15/05/2019 14:57:05,R$120.94,R$5.44,Sim
22176252,271852,ILCIONE,GERADOR,Loja Manicor é ,01/05/2019 15:34:01,R$118.21,R$5.32,Sim
24726161,272197,MARIA,CÂMARA DE AR,Loja Manicor é ,02/01/2019 08:35:46,R$143.06,R$6.44,Sim
25982502,272281,MARIA,ÓLEO LUBRIF P/ MOTO,Loja Manicor é ,26/01/2019 15:35:09,R$165.30,R$7.44,Sim
21907613,272363,BRUNA,ÓLEO LUBRIF P/ AUTO,Loja Manicor é ,02/05/2019 14:24:11,R$73.25,R$3.30,Sim
26096833,272476,RAQUEL,ACESS INSTRUM MUSIC,Loja Autazes,28/01/2019 13:40:05,R$17.85,R$0.80,Sim
22657943,272802,LUANNA,INSTRUM DE SOPRO,Loja Autazes,16/05/2019 19:27:34,R$25.27,R$1.14,Sim
25545816,273154,DALYANA,MOTOR ESTACIONÁRIO,Loja Autazes,18/01/2019 17:26:01,R$10.65,R$0.48,Sim
23600200,273401,ALAN,MOTOBOMBA,Loja Autazes,01/06/2019 17:20:36,R$11.28,R$0.51,Sim
22128702,273764,ANA,BALANÇA INDUSTRIAL,Loja Autazes,06/05/2019 13:06:00,R$27.29,R$1.23,Sim
22389697,274048,KELLY,ESTUFA INDUSTRIAL,Loja Autazes,11/05/2019 16:26:20,R$30.32,R$1.36,Sim
25014526,274091,LUIS,SANDUICHEIRA INDUSTR,Loja Autazes,01/01/2019 20:03:52,R$19.14,R$0.86,Sim
23978281,274103,LUCAS,CHAPA/FRITADEIRA IND,Loja Autazes,15/06/2019 16:17:56,R$11.16,R$0.50,Sim
24315896,274777,YANAIARA,ACESSÓRIOS X-BOX,Loja Lábrea ,22/06/2019 20:17:02,R$20.38,R$0.92,Sim
23091665,275499,WEINER,ACESSÓRIOS PS3/PS4,Loja Lábrea ,26/05/2019 17:29:32,R$23.72,R$1.07,Sim
25982191,275547,MAYCON,P/MATERIAIS ELÉTRICO,Loja Lábrea ,26/01/2019 15:34:08,R$6.66,R$0.30,Sim
25982384,275694,PAULO,COMPLEMENTO MÓVEIS,Loja Lábrea ,26/01/2019 15:35:41,R$7.54,R$0.34,Sim
22729787,275724,ALANNO,TAPETE P/AUTO,Loja Autazes,18/05/2019 17:25:43,R$17.24,R$0.78,Sim
24358798,275755,LILIAN,LÂMP/INTERRUP/TOMADA,Loja Lábrea ,23/06/2019 18:52:54,R$30.56,R$1.38,Sim
26110978,277242,VANESSA,ACESS. P/ BICICLETA,Loja Lábrea ,28/01/2019 17:15:08,R$7.19,R$0.32,Sim
23848908,277666,DARCLEY,PATINAÇÃO E SKATE,Loja Lábrea ,12/06/2019 19:01:30,R$25.29,R$1.14,Sim
23211591,278338,ROGERIO,NATAÇÃO,Loja Autazes,29/05/2019 21:03:10,R$1.46,R$0.07,Sim
23893089,278666,GEANE,PAINEL,Loja Autazes,13/06/2019 18:22:22,R$4.25,R$0.19,Sim
23028411,279475,CARLA,MESA LATERAL,Loja Manicor é ,25/05/2019 19:30:57,R$42.08,R$1.89,Sim
24697329,279700,RONALDO,QUADROS E ESPELHOS,Loja Manicor é ,01/01/2019 11:43:47,R$6.56,R$0.30,Sim
23256609,279863,ADRIANA,ADORNO,Loja Autazes,30/05/2019 20:09:41,R$4.86,R$0.22,Sim
23694323,280073,SEBASTIANA,VASOS,Loja Autazes,09/06/2019 14:20:35,R$1.93,R$0.09,Sim
24027037,280154,LARISSA,ACESSÓRIOS VIAGEM,Loja Manicor é ,16/06/2019 14:46:24,R$47.33,R$2.13,Sim
24919425,280470,JESSICA,MALA SOFT,Loja Manicor é ,05/01/2019 22:04:32,R$6.58,R$0.30,Sim
25617172,280622,PAULA,ABAJOUR,Loja Lábrea ,19/01/2019 20:06:02,R$21.28,R$0.96,Sim
23736083,280772,JUCIANE,PERSI/CORTINA/DECOR,Loja Lábrea ,10/06/2019 13:49:50,R$12.39,R$0.56,Sim
24706002,281210,SUELEN,MALA RÍGIDA,Loja Manicor é ,01/01/2019 14:17:34,R$25.94,R$1.17,Sim
24706767,282817,SAMIO,CADEIRA DE COPA,Loja Manicor é ,01/01/2019 14:33:32,R$17.47,R$0.79,Sim
22676569,282858,ROSANGELA,ESTÁTUAS,Loja Lábrea ,17/05/2019 12:04:56,R$35.54,R$1.60,Sim
24908771,283049,GREICIANE,COFRE,Loja Lábrea ,05/01/2019 19:11:10,R$5.20,R$0.23,Sim
23688628,283376,ANA,VELA NATALINA,Loja Lábrea ,09/06/2019 12:30:08,R$43.17,R$1.94,Sim
23403654,283890,DANIELLE,CADEIRA P/ESCRITÓRIO,Loja Lábrea ,03/06/2019 19:16:48,R$41.11,R$1.85,Sim
25387885,285290,JULIANA,CADEIRA DE SALA,Loja Lábrea ,15/01/2019 17:16:19,R$42.86,R$1.93,Sim
23716097,286947,DENILTON,ARRANJO FLORAL,Loja Lábrea ,09/06/2019 20:27:17,R$21.28,R$0.96,Sim
23688773,287073,AUTO,CHURRASQUEIRA A GÁS,Loja Lábrea ,09/06/2019 12:32:20,R$59.00,R$2.66,Sim
25387815,287159,ANNA,CADEIRA GIR S/BRAÇO,Loja Lábrea ,15/01/2019 17:14:42,R$12.40,R$0.56,Sim
24994764,287812,IVAN,TAPETE,Loja Lábrea ,01/01/2019 14:54:39,R$30.15,R$1.36,Sim
25750408,288306,FERNANDO,LANTERNA,Loja Lábrea ,22/01/2019 11:22:47,R$26.60,R$1.20,Sim
24012639,288762,FRANCINEY,COMPL DE QUARTO,Loja Lábrea ,16/06/2019 11:17:39,R$27.54,R$1.24,Sim
22078569,288774,JESSICA,BALCÃO COZ AÇO,Loja Lábrea ,05/05/2019 14:38:08,R$20.59,R$0.93,Sim
22078625,288783,REINALDO,BELICHE/TRILICHE,Loja Lábrea ,05/05/2019 14:39:45,R$14.35,R$0.65,Sim
25750551,289091,ANDERSON,CABECEIRAS,Loja Lábrea ,22/01/2019 11:24:19,R$25.20,R$1.13,Sim
24012517,289592,ROSEMARY,APARADOR,Loja Lábrea ,16/06/2019 11:15:19,R$38.70,R$1.74,Sim
24994650,290338,KATLEN,JANELA 10001 À 18000,Loja Lábrea ,01/01/2019 14:53:04,R$23.10,R$1.04,Sim
25382829,291718,MARIA,SPLIT INV18001À30000,Loja Manicor é ,15/01/2019 14:51:24,"R$4,102.80",R$184.63,Sim
22683054,292019,MARIA,ESCADAS,Loja Manicor é ,17/05/2019 15:08:29,R$74.28,R$3.34,Sim
24851094,292244,ERIKA,PIA,Loja Manicor é ,04/01/2019 17:36:21,R$52.38,R$2.36,Sim
22247671,292607,ROSANGELA,ESTANTE,Loja Lábrea ,08/05/2019 19:43:05,R$24.64,R$1.11,Sim
22246715,294027,RAQUEL,MESA P/ ESCRITÓRIO,Loja Lábrea ,08/05/2019 19:32:12,R$20.56,R$0.93,Sim
25039321,294060,EMILLE,VALOR EMERGENCIAL,Loja Lábrea ,08/01/2019 12:50:00,R$193.04,R$8.69,Sim
23341533,294075,THAIS,LAVADORA/SECADORA,Loja Lábrea ,01/06/2019 20:05:42,R$131.34,R$5.91,Sim
23548173,294275,KELLEN,SIDE BY SIDE,Loja Lábrea ,06/06/2019 15:45:05,R$23.68,R$1.07,Sim
22994613,294466,DANIEL,CAMA DE SOLTEIRO,Loja Lábrea ,25/05/2019 14:46:05,R$204.69,R$9.21,Sim
23694680,294474,VANDERSON,CAMA INFANTIL,Loja Lábrea ,09/06/2019 14:27:23,R$128.82,R$5.80,Sim
22152695,294535,SAMELA,MESA P/CABECEIRA,Loja Lábrea ,06/05/2019 20:52:47,R$47.99,R$2.16,Sim
23391857,294969,FERNANDA,CAMA DE CASAL,Loja Lábrea ,03/06/2019 13:06:24,R$106.76,R$4.80,Sim
26227673,295011,MIKEROLLY,BALCÃO COZ MADEIRA,Loja Lábrea ,30/01/2019 19:51:21,R$172.60,R$7.77,Sim
21874821,295201,CRISTIANE,PANELEIRO DE MADEIRA,Loja Manicor é ,01/05/2019 19:19:21,R$311.45,R$14.02,Sim
24982981,295363,ROSALINA,COMPL COZ DE MADEIRA,Loja Manicor é ,01/01/2019 11:56:28,R$94.14,R$4.24,Sim
23308529,296772,AUTO,BUFFET,Loja Manicor é ,01/06/2019 13:19:01,R$40.36,R$1.82,Sim
25031877,297531,OTIMAR,RACK/PAINEL,Loja Lábrea ,08/01/2019 11:13:31,R$69.92,R$3.15,Sim
25032670,297743,LEANDRO,JOGOS DIVERSOS LAZER,Loja Lábrea ,08/01/2019 11:24:57,R$17.98,R$0.81,Sim
22480179,298414,SERGIO,COOKTOP ELÉTRICO,Loja Lábrea ,13/05/2019 08:40:50,R$21.43,R$0.96,Sim
25056864,298605,WSLANY,RECIBOS,Loja Lábrea ,08/01/2019 19:26:02,R$17.36,R$0.78,Sim
24721174,299700,ROBERVAL,FILMADORA,Loja Lábrea ,01/01/2019 20:32:25,R$10.85,R$0.49,Sim
25616211,300326,JOSIMAR,MÓVEL BAR,Loja Lábrea ,19/01/2019 19:53:56,R$26.84,R$1.21,Sim
24272300,301022,LILIANE,MESA P/ TELEFONE,Loja Lábrea ,21/06/2019 21:37:32,R$24.76,R$1.11,Sim
23300137,302289,VANESSA,BANHEIRA,Loja Lábrea ,01/06/2019 08:44:53,R$38.74,R$1.74,Sim
22066472,302922,CLYCIA,FOGÃO DE EMBUTIR,Loja Lábrea ,05/05/2019 11:45:51,R$4.98,R$0.22,Sim
23296458,303591,ADALBERTO,ARQ/GAVETEIRO ESCRIT,Loja Lábrea ,31/05/2019 20:51:54,R$25.98,R$1.17,Sim
24715970,303853,WILLIAM,ARMÁRIO ESCRITÓRIO,Loja Lábrea ,01/01/2019 18:30:39,R$9.67,R$0.44,Sim
25481759,304802,AMANDA,MESA INFANTIL,Loja Manicor é ,17/01/2019 15:42:21,R$163.01,R$7.34,Sim
22764495,305873,JOHNATAS,KIT COZINHA DE MADEI,Loja Lábrea ,19/05/2019 13:42:01,R$69.54,R$3.13,Sim
26036288,307492,ARLENSON,SINUCA,Loja Lábrea ,27/01/2019 14:26:37,R$113.46,R$5.11,Sim
23233012,307508,TUANE,SORVETEIRA,Loja Lábrea ,30/05/2019 14:28:29,R$127.76,R$5.75,Sim
23959959,307716,AUTO,CADEIRA DE BALANÇO,Loja Lábrea ,15/06/2019 10:30:41,R$69.91,R$3.15,Sim
25160377,308250,VALDIPERE,CJ JARDIM FERRO,Loja Lábrea ,10/01/2019 21:34:42,R$20.10,R$0.90,Sim
22576830,308389,DANIELA,ESTANTE ESCRITÓRIO,Loja Lábrea ,15/05/2019 10:02:56,R$29.80,R$1.34,Sim
22853892,308771,CAROLINA,INSTRUM HARMÔNICO,Loja Lábrea ,21/05/2019 20:02:00,R$20.74,R$0.93,Sim
25496382,308873,LEIDIANE,OUTROS ACESSÓRIOS,Loja Lábrea ,17/01/2019 18:44:45,R$53.02,R$2.39,Sim
24085593,309581,LINS,SOFTWARES,Loja Lábrea ,17/06/2019 19:36:19,R$20.60,R$0.93,Sim
25571007,309823,ELIANA,ACESSÓRIOS TELEFONIA,Loja Lábrea ,19/01/2019 08:14:56,R$12.98,R$0.58,Sim
25295857,309969,ROSINALDO,ASPIRADOR ROBÔ,Loja Lábrea ,13/01/2019 17:58:04,R$17.70,R$0.80,Sim
24407780,310280,EMERSON,AR-COND CASSETE,Loja Lábrea ,25/06/2019 10:44:35,R$0.60,R$0.03,Sim
24319378,310319,RANDERSON,ROCK NACIONAL,Loja Lábrea ,22/06/2019 21:29:00,R$10.33,R$0.46,Sim
25832409,312927,JESSICA,APARELHO BLU-RAY,Loja Lábrea ,23/01/2019 20:33:15,R$2.40,R$0.11,Sim
22244828,313028,ELMA,COMPL P/ ESCRITÓRIO,Loja Lábrea ,08/05/2019 19:09:37,R$9.78,R$0.44,Sim
21926479,314207,ANA,LINHA MARROM,Loja Lábrea ,02/05/2019 19:53:45,R$11.72,R$0.53,Sim
25057072,314453,DALIAN,AR COND JANELA 2,Loja Lábrea ,08/01/2019 19:30:34,R$13.64,R$0.61,Sim
22663298,315027,PATRICIA,DEPURADOR 2,Loja Lábrea ,16/05/2019 21:35:51,R$16.72,R$0.75,Sim
26185547,315084,AUTOSSERVIÇO,SECADORA 1,Loja Lábrea ,30/01/2019 10:30:31,R$3.00,R$0.14,Sim
25360826,316213,RONALDO,VIDEO CASSETE/DVD 1,Loja Lábrea ,14/01/2019 21:47:11,R$35.84,R$1.61,Sim
22831356,316376,RAPHAELLA,IMPRESSORA/SCANNER,Loja Lábrea ,21/05/2019 10:43:32,R$5.53,R$0.25,Sim
23811125,316759,KAREN,PORTÁTIL INSTRUM,Loja Lábrea ,12/06/2019 08:14:57,R$10.59,R$0.48,Sim
22982561,317177,VALDINEY,MICROONDAS 2,Loja Lábrea ,25/05/2019 10:38:01,R$37.08,R$1.67,Sim
23258636,317277,FABIANI,PORTÁTIL ELETRO 2,Loja Lábrea ,30/05/2019 20:39:21,R$3.39,R$0.15,Sim
26078493,318492,ROZIETE,PORT FÇ VC MESMO 2,Loja Lábrea ,28/01/2019 09:21:49,R$18.33,R$0.82,Sim
25397532,319751,6019999,RÁDIOS AUTO 2,Loja Lábrea ,16/01/2019 07:28:08,R$17.09,R$0.77,Sim
24404019,321972,HELENO,BEBEDOURO 2,Loja Lábrea ,25/06/2019 08:02:56,R$4.20,R$0.19,Sim
24955607,322106,RELDSON,TELEF CELULAR PÓS,Loja Lábrea ,06/01/2019 17:41:13,R$4.25,R$0.19,Sim
21852356,322849,WELISON,ENFEITE NATALINO,Loja Lábrea ,01/05/2019 12:08:43,R$48.41,R$2.18,Sim
24495940,323529,JOZENILDO,PASTAS**,Loja Lábrea ,26/06/2019 20:53:36,R$11.18,R$0.50,Sim
22133854,323824,DHIONY,ADAPTADOR,Loja Lábrea ,06/05/2019 14:30:27,R$11.94,R$0.54,Sim
23069444,324460,RENATA,"TV 4K ACIMA DE 69""",Loja Lábrea ,26/05/2019 11:35:40,"R$2,877.60",R$129.49,Sim
22239238,325812,ANDREIA,MESA AVULSA,Loja Lábrea ,08/05/2019 18:04:53,R$7.98,R$0.36,Sim
25983984,326188,ELIZETE,BICAMA,Loja Autazes,26/01/2019 16:00:03,R$204.74,R$9.21,Sim
23364122,326472,FRANCISCO,CAMA AUXILIAR,Loja Manicor é ,02/06/2019 14:52:27,R$27.51,R$1.24,Sim
22440916,326764,DAIANE,TELEF CELULAR PRÉ,Loja Manicor é ,12/05/2019 13:42:56,R$62.26,R$2.80,Sim
23234836,327072,LUIS,CENTRÍFUGA L BRANCA,Loja Manicor é ,30/05/2019 15:05:50,R$28.87,R$1.30,Sim
25770078,327089,RAILSON,DRONE CÂM/MÁQ FOTOGR,Loja Manicor é ,22/01/2019 16:10:54,R$37.66,R$1.69,Sim
23232413,327371,WANDERLEI,"TV LED ACIMA DE 65""",Loja Manicor é ,30/05/2019 14:16:42,R$456.00,R$20.52,Sim
23234874,327683,ROSIMEIRE,AMPLIFICAD/PRÉ-AMPLI,Loja Manicor é ,30/05/2019 15:01:50,R$16.76,R$0.75,Sim
23016875,328381,ELISANGELA,DVD SHOW,Loja Manicor é ,25/05/2019 18:08:06,R$99.59,R$4.48,Sim
24020307,328572,WILIAN,NOVELA&SÉRIE,Loja Autazes,16/06/2019 12:56:48,R$8.39,R$0.38,Sim
24938796,330603,JOSE,RELIGIOSO,Loja Autazes,06/01/2019 12:04:51,R$34.62,R$1.56,Sim
25385801,331613,AUTO,SERTANEJO,Loja Autazes,15/01/2019 16:16:01,R$14.62,R$0.66,Sim
22285929,332333,MARGUIDIEL,SAMBA&PAGODE,Loja Autazes,09/05/2019 16:55:59,R$3.88,R$0.17,Sim
26047409,332409,ANDREZA,DVD NACIONAL,Loja Autazes,27/01/2019 17:05:44,R$10.48,R$0.47,Sim
22935264,332561,BEATRIZ,ORG CASA/PRAT E SUP,Loja Autazes,23/05/2019 21:54:29,R$25.93,R$1.17,Sim
25676015,333007,RAFAELA,OUTRAS MÍDIAS,Loja Lábrea ,20/01/2019 20:06:20,R$19.96,R$0.90,Sim
26040256,335987,JESSICA,ROUP CORRER/BASC,Loja Lábrea ,27/01/2019 15:29:43,R$25.96,R$1.17,Sim
25676998,340284,AUTO,SMARTPHONE PRÉ-PAGO,Loja Lábrea ,20/01/2019 20:18:37,R$129.18,R$5.81,Sim
23662018,341072,CLECIANE,APARELHO GPS,Loja Lábrea ,08/06/2019 20:14:35,R$14.04,R$0.63,Sim
22041929,342863,GEOVANY,MINI-MALA/MALETA,Loja Lábrea ,04/05/2019 19:45:55,R$30.89,R$1.39,Sim
24313709,347514,SEBASTIANA,TV DE PLASMA,Loja Lábrea ,22/06/2019 19:45:11,"R$1,502.64",R$67.62,Sim
25059129,353190,JESSICA,REGIONAIS,Loja Lábrea ,08/01/2019 20:28:04,R$5.03,R$0.23,Sim
23079032,358211,FREDSON,NICHO DE COZINHA*,Loja Lábrea ,26/05/2019 13:58:05,R$23.33,R$1.05,Sim
24636627,359427,TATIANE,CANDELABRO/LANTERNA,Loja Lábrea ,29/06/2019 20:55:31,R$160.05,R$7.20,Sim
25086242,360242,HUDSON,CAIXAS E CESTOS,Loja Manicor é ,09/01/2019 15:38:12,R$19.93,R$0.90,Sim
23595893,361643,WEMERSON,COIFA DE ILHA,Loja Lábrea ,01/06/2019 15:58:52,R$25.26,R$1.14,Sim
23163609,362874,GABRIEL,ACESSÓRIOS DE ÁUDIO,Loja Lábrea ,28/05/2019 20:06:13,R$146.90,R$6.61,Sim
25811276,366529,JOSE,CABOS,Loja Lábrea ,23/01/2019 16:29:30,R$23.98,R$1.08,Sim
23116779,368781,VALDECK,TV OLED / QLED,Loja Manicor é ,27/05/2019 18:08:55,R$674.40,R$30.35,Sim
24940635,372733,ANDREZA,ACESSÓRIO P/ TABLET,Loja Manicor é ,06/01/2019 12:30:32,R$22.97,R$1.03,Sim
24017168,373656,FERNANDA,COMPUTADORES 1,Loja Manicor é ,16/06/2019 12:06:58,R$65.40,R$2.94,Sim
23692219,374064,LAURIANA,SECADORA 2,Loja Manicor é ,09/06/2019 13:31:04,R$58.70,R$2.64,Sim
24026945,374922,LUCIANA,INSTRUM DE PERCUSSÃO,Loja Lábrea ,16/06/2019 14:46:16,R$17.33,R$0.78,Sim
25328892,377229,PEDRO,PASTAS,Loja Lábrea ,14/01/2019 12:21:32,R$5.32,R$0.24,Sim
24663760,382391,VERONICA,DESPERTADOR,Loja Lábrea ,30/06/2019 14:48:09,R$12.08,R$0.54,Sim
24638966,382945,NEIVA,PRODUTOS DIVERSOS,Loja Lábrea ,29/06/2019 22:02:06,R$55.96,R$2.52,Sim
25985069,383853,HINGRID,VIDEO GAMES 2,Loja Manicor é ,26/01/2019 16:17:39,R$46.50,R$2.09,Sim
25359942,384595,ROBSON,FORRÓ,Loja Manicor é ,14/01/2019 21:16:01,R$46.42,R$2.09,Sim
25906679,385148,LUANA,VOLEIBOL,Loja Manicor é ,25/01/2019 10:54:23,R$11.81,R$0.53,Sim
24341714,386963,MARCIO,COIFA 2,Loja Autazes,23/06/2019 14:01:38,R$34.78,R$1.57,Sim
24254420,387360,FELIPE,FORNO 2,Loja Manicor é ,21/06/2019 17:18:22,R$134.61,R$6.06,Sim
25805713,388302,LUIZ,PORTÁTIL INSTRUM 2,Loja Manicor é ,23/01/2019 15:01:30,R$27.76,R$1.25,Sim
23503153,392582,KENNEDY,AR COND SPLIT 2,Loja Manicor é ,05/06/2019 15:51:50,"R$7,257.12",R$326.57,Sim
23340847,398300,RAFAEL,TABLET 2,Loja Autazes,01/06/2019 19:54:01,R$3.04,R$0.14,Sim
22107699,400179,QUIJANI,PORTÁTIL ANTENAS 2,Loja Autazes,05/05/2019 21:45:50,R$5.14,R$0.23,Sim
22856926,402682,LUZIELIA,POP INTERNACIONAL,Loja Autazes,21/05/2019 21:46:08,R$17.03,R$0.77,Sim
23857175,406205,JESSICA,DANCE&ELETR/FLASHBCK,Loja Manicor é ,12/06/2019 20:49:25,R$9.60,R$0.43,Sim
23731025,408449,LUCIANE,SCANNER,Loja Manicor é ,10/06/2019 12:03:48,R$11.68,R$0.53,Sim
25782020,412597,SAULO,NOTEBOOK 2,Loja Manicor é ,22/01/2019 20:43:02,R$6.34,R$0.29,Sim
22772262,415769,UILIAN,ACESSÓRIO ESCRITÓRIO,Loja Manicor é ,19/05/2019 16:24:17,R$15.55,R$0.70,Sim
23051446,417222,ALEXSANDRO,CADERNO BROCHURÃO,Loja Manicor é ,25/05/2019 20:48:48,R$6.91,R$0.31,Sim
22443882,417446,AUTO,LAVA LOUÇA 1,Loja Manicor é ,12/05/2019 14:26:32,R$32.74,R$1.47,Sim
22930410,420470,SAMARA,CINZEIRO,Loja Manicor é ,23/05/2019 19:46:29,R$40.23,R$1.81,Sim
23367334,422025,LIMA,VIDEO CASSETE/DVD 2,Loja Manicor é ,02/06/2019 16:04:38,R$9.22,R$0.41,Sim
23529462,422083,AUGUSTO,EMBALAGEM P/PRESENTE,Loja Manicor é ,06/06/2019 08:44:32,R$53.78,R$2.42,Sim
22248924,427343,PHILIPI,CJ JARDIM ALUMÍNIO,Loja Lábrea ,08/05/2019 20:00:51,R$61.85,R$2.78,Sim
25416914,430595,FERREIRA,LVR INF/JUVEN/QUADRI,Loja Autazes,16/01/2019 13:36:34,R$35.13,R$1.58,Sim
24658470,431142,COIMBRA,ADEGA 1,Loja Autazes,30/06/2019 13:01:30,R$58.68,R$2.64,Sim
25923138,431474,CRISTIELY,BASQUETE,Loja Autazes,25/01/2019 15:32:08,R$39.90,R$1.80,Sim
25987736,431508,MALTA,LVR RELIGIOSO,Loja Autazes,26/01/2019 16:52:43,R$14.55,R$0.65,Sim
24534799,433785,RAMOS,"CREME, GEL E ESPUMA",Loja Manicor é ,27/06/2019 19:34:57,R$60.00,R$2.70,Sim
26232163,438032,JOSE,ABSORVENTE,Loja Lábrea ,30/01/2019 20:58:59,R$6.58,R$0.30,Sim
25019045,438470,MOURA,COLÔNIA FEMININA,Loja Lábrea ,01/01/2019 21:43:24,R$31.74,R$1.43,Sim
22718504,440569,HENRIQUE,LÂMINA DE BARBEAR,Loja Lábrea ,18/05/2019 14:01:19,R$16.90,R$0.76,Sim
23973852,444201,CARLOS,LÂMINA DEPILATÓRIA,Loja Lábrea ,15/06/2019 15:02:27,R$16.33,R$0.73,Sim
25682194,451324,RODRIGUES,ACESS P/HIGIENE MASC,Loja Manicor é ,20/01/2019 21:47:02,R$18.93,R$0.85,Sim
24862924,453651,DOUGLAS,DESODORANTE AEROSOL,Loja Autazes,04/01/2019 20:22:57,R$16.30,R$0.73,Sim
24086107,454094,BARBOZA,DESODORANTE CREME,Loja Autazes,17/06/2019 20:03:02,R$10.66,R$0.48,Sim
22198605,455406,SERVIÇO,CREME DE TRATAMENTO,Loja Autazes,01/05/2019 20:39:13,R$3.46,R$0.16,Sim
22310948,455650,RODRIGUES,CONDICIONADOR,Loja Autazes,10/05/2019 07:57:23,R$13.16,R$0.59,Sim
23559215,457065,LOBO,SHAMPOO,Loja Manicor é ,06/06/2019 18:35:18,R$32.55,R$1.46,Sim
22344175,457199,SAFIRA,CREME P/PENTEAR,Loja Manicor é ,10/05/2019 18:09:55,R$20.38,R$0.92,Sim
24076743,457409,MEDEIROS,ANTISSÉPTICO BUCAL,Loja Autazes,17/06/2019 13:49:38,R$32.90,R$1.48,Sim
